Type,Date,Fuseau horaire,Montant reçu,Monnaie ou jeton reçu,Montant envoyé,Monnaie ou jeton envoyé,Frais,Monnaie ou jeton des frais,Exchange / Plateforme,Description,Label,Prix du jeton du montant envoyé,Prix du jeton du montant recu,Prix du jeton des frais,Adresse,Transaction hash,ID Externe
Dépôt,14/06/2021 07:18:01,GMT,0.0217611,UNI,,,0.000527,UNI,Revolut - account-statement.csv,Exchanged to SOL,,,19.60828025,19.60828025,,,
Dépôt,14/06/2021 07:19:40,GMT,1.4756627,XLM,,,0.035724,XLM,Revolut - account-statement.csv,Exchanged to SOL,,,0.282359321,0.282359321,,,
Dépôt,14/06/2021 07:22:32,GMT,0.34367147,MATIC,,,0.00832,MATIC,Revolut - account-statement.csv,Exchanged to SOL,,,1.245499446,1.245499446,,,
Dépôt,14/06/2021 07:25:28,GMT,1.298226,ADA,,,0.015711,ADA,Revolut - account-statement.csv,Exchanged to SOL,,,1.290337008,1.290337008,,,
Dépôt,14/06/2021 07:27:09,GMT,0.569014,XRP,,,0.013779,XRP,Revolut - account-statement.csv,Exchanged to SOL,,,0.733177038,0.733177038,,,
Dépôt,14/06/2021 07:30:35,GMT,0.0002519,BTC,,,0.000004,BTC,Revolut - account-statement.csv,Exchanged to SOL,,,32933.22879,32933.22879,,,
Dépôt,14/06/2021 07:35:53,GMT,0.0008112,BCH,,,0.00002,BCH,Revolut - account-statement.csv,Exchanged to SOL,,,515.273237,515.273237,,,
Dépôt,14/06/2021 07:36:25,GMT,0.0852815,LINK,,,0.001033,LINK,Revolut - account-statement.csv,Exchanged to SOL,,,19.92008437,19.92008437,,,
Dépôt,14/06/2021 07:41:33,GMT,1.3656183,MATIC,,,0.016544,MATIC,Revolut - account-statement.csv,Exchanged to SOL,,,1.245499446,1.245499446,,,
Dépôt,14/06/2021 07:42:48,GMT,0.00295228,LTC,,,0.000072,LTC,Revolut - account-statement.csv,Exchanged to SOL,,,143.9765242,143.9765242,,,
Dépôt,14/06/2021 07:42:51,GMT,0.00320032,ETH,,,0.000048,ETH,Revolut - account-statement.csv,Exchanged to SOL,,,2101.248513,2101.248513,,,
Dépôt,15/06/2021 07:13:10,GMT,0.01924666,LINK,,,0.000467,LINK,Revolut - account-statement.csv,Exchanged to SOL,,,20.65122166,20.65122166,,,
Dépôt,15/06/2021 07:14:23,GMT,0.02052596,UNI,,,0.000498,UNI,Revolut - account-statement.csv,Exchanged to SOL,,,19.62778831,19.62778831,,,
Dépôt,15/06/2021 07:15:59,GMT,1.4488235,XLM,,,0.035168,XLM,Revolut - account-statement.csv,Exchanged to SOL,,,0.279824827,0.279824827,,,
Dépôt,15/06/2021 07:19:14,GMT,0.30095868,MATIC,,,0.007306,MATIC,Revolut - account-statement.csv,Exchanged to SOL,,,1.338313741,1.338313741,,,
Dépôt,15/06/2021 07:23:05,GMT,1.2601,ADA,,,0.015294,ADA,Revolut - account-statement.csv,Exchanged to SOL,,,1.292774706,1.292774706,,,
Dépôt,15/06/2021 07:25:06,GMT,0.559418,XRP,,,0.013582,XRP,Revolut - account-statement.csv,Exchanged to SOL,,,0.724513152,0.724513152,,,
Dépôt,15/06/2021 07:33:49,GMT,0.000774,BCH,,,0.000019,BCH,Revolut - account-statement.csv,Exchanged to SOL,,,521.3181087,521.3181087,,,
Dépôt,15/06/2021 07:40:17,GMT,0.00280235,LTC,,,0.000068,LTC,Revolut - account-statement.csv,Exchanged to SOL,,,145.6257326,145.6257326,,,
Dépôt,15/06/2021 07:40:20,GMT,0.00306304,ETH,,,0.000046,ETH,Revolut - account-statement.csv,Exchanged to SOL,,,2118.869324,2118.869324,,,
Dépôt,15/06/2021 07:41:47,GMT,0.00029796,BTC,,,0.000005,BTC,Revolut - account-statement.csv,Exchanged to SOL,,,33249.9248,33249.9248,,,
Dépôt,15/06/2021 12:23:00,GMT,3.07638011,DOGE,,,0.037253,DOGE,Revolut - account-statement.csv,Exchanged to SOL,,,0.266514459,0.266514459,,,
Dépôt,15/06/2021 12:23:26,GMT,6.15150006,DOGE,,,0.074489,DOGE,Revolut - account-statement.csv,Exchanged to SOL,,,0.266514459,0.266514459,,,
Dépôt,16/06/2021 07:06:49,GMT,6.25765858,DOGE,,,0.075853,DOGE,Revolut - account-statement.csv,Exchanged to SOL,,,0.25932171,0.25932171,,,
Dépôt,16/06/2021 07:09:58,GMT,0.02036881,LINK,,,0.000494,LINK,Revolut - account-statement.csv,Exchanged to SOL,,,19.71412977,19.71412977,,,
Dépôt,16/06/2021 07:10:05,GMT,3.12846683,DOGE,,,0.037909,DOGE,Revolut - account-statement.csv,Exchanged to SOL,,,0.25932171,0.25932171,,,
Dépôt,16/06/2021 07:11:12,GMT,0.02121745,UNI,,,0.000514,UNI,Revolut - account-statement.csv,Exchanged to SOL,,,18.71348691,18.71348691,,,
Dépôt,16/06/2021 07:12:42,GMT,1.4739194,XLM,,,0.035722,XLM,Revolut - account-statement.csv,Exchanged to SOL,,,0.270469867,0.270469867,,,
Dépôt,16/06/2021 07:15:18,GMT,0.30717462,MATIC,,,0.007446,MATIC,Revolut - account-statement.csv,Exchanged to SOL,,,1.282305423,1.282305423,,,
Dépôt,16/06/2021 07:18:11,GMT,1.272554,ADA,,,0.01542,ADA,Revolut - account-statement.csv,Exchanged to SOL,,,1.261607669,1.261607669,,,
Dépôt,16/06/2021 07:19:41,GMT,0.574904,XRP,,,0.013933,XRP,Revolut - account-statement.csv,Exchanged to SOL,,,0.703268172,0.703268172,,,
Dépôt,16/06/2021 07:26:19,GMT,0.00080019,BCH,,,0.000019,BCH,Revolut - account-statement.csv,Exchanged to SOL,,,504.8213802,504.8213802,,,
Dépôt,16/06/2021 07:31:39,GMT,0.00285375,LTC,,,0.000069,LTC,Revolut - account-statement.csv,Exchanged to SOL,,,141.1709083,141.1709083,,,
Dépôt,16/06/2021 07:31:42,GMT,0.00315072,ETH,,,0.000048,ETH,Revolut - account-statement.csv,Exchanged to SOL,,,2035.196929,2035.196929,,,
Dépôt,16/06/2021 07:32:55,GMT,0.00029832,BTC,,,0.000005,BTC,Revolut - account-statement.csv,Exchanged to SOL,,,32530.23154,32530.23154,,,
Dépôt,17/06/2021 07:11:30,GMT,6.3959066,DOGE,,,0.114772,DOGE,Revolut - account-statement.csv,Exchanged to SOL,,,0.256854667,0.256854667,,,
Dépôt,17/06/2021 07:14:47,GMT,0.02058829,LINK,,,0.000492,LINK,Revolut - account-statement.csv,Exchanged to SOL,,,19.54454485,19.54454485,,,
Dépôt,17/06/2021 07:14:55,GMT,3.1942734,DOGE,,,0.038198,DOGE,Revolut - account-statement.csv,Exchanged to SOL,,,0.256854667,0.256854667,,,
Dépôt,17/06/2021 07:16:00,GMT,0.02184601,UNI,,,0.000522,UNI,Revolut - account-statement.csv,Exchanged to SOL,,,18.42493468,18.42493468,,,
Dépôt,17/06/2021 07:17:24,GMT,1.525663,XLM,,,0.036465,XLM,Revolut - account-statement.csv,Exchanged to SOL,,,0.267118524,0.267118524,,,
Dépôt,17/06/2021 07:19:57,GMT,0.32412323,MATIC,,,0.007747,MATIC,Revolut - account-statement.csv,Exchanged to SOL,,,1.250602755,1.250602755,,,
Dépôt,17/06/2021 07:22:47,GMT,1.305653,ADA,,,0.023405,ADA,Revolut - account-statement.csv,Exchanged to SOL,,,1.244311616,1.244311616,,,
Dépôt,17/06/2021 07:24:15,GMT,0.582231,XRP,,,0.013916,XRP,Revolut - account-statement.csv,Exchanged to SOL,,,0.704281786,0.704281786,,,
Dépôt,17/06/2021 07:31:04,GMT,0.00080567,BCH,,,0.000019,BCH,Revolut - account-statement.csv,Exchanged to SOL,,,501.2984123,501.2984123,,,
Dépôt,17/06/2021 07:36:51,GMT,0.00289037,LTC,,,0.000069,LTC,Revolut - account-statement.csv,Exchanged to SOL,,,139.8435514,139.8435514,,,
Dépôt,17/06/2021 07:36:54,GMT,0.00325312,ETH,,,0.000049,ETH,Revolut - account-statement.csv,Exchanged to SOL,,,1988.174009,1988.174009,,,
Dépôt,17/06/2021 07:38:21,GMT,0.00030492,BTC,,,0.000005,BTC,Revolut - account-statement.csv,Exchanged to SOL,,,32066.51403,32066.51403,,,
Dépôt,18/06/2021 07:10:16,GMT,6.62980692,DOGE,,,0.118373,DOGE,Revolut - account-statement.csv,Exchanged to SOL,,,0.250860095,0.250860095,,,
Dépôt,18/06/2021 07:13:46,GMT,0.0220368,LINK,,,0.000524,LINK,Revolut - account-statement.csv,Exchanged to SOL,,,18.48370147,18.48370147,,,
Dépôt,18/06/2021 07:13:54,GMT,3.30948638,DOGE,,,0.039382,DOGE,Revolut - account-statement.csv,Exchanged to SOL,,,0.250860095,0.250860095,,,
Dépôt,18/06/2021 07:15:06,GMT,0.02308307,UNI,,,0.00055,UNI,Revolut - account-statement.csv,Exchanged to SOL,,,17.71183685,17.71183685,,,
Dépôt,18/06/2021 07:16:40,GMT,1.5962123,XLM,,,0.037993,XLM,Revolut - account-statement.csv,Exchanged to SOL,,,0.257174062,0.257174062,,,
Dépôt,18/06/2021 07:19:54,GMT,0.3391873,MATIC,,,0.008068,MATIC,Revolut - account-statement.csv,Exchanged to SOL,,,1.200460507,1.200460507,,,
Dépôt,18/06/2021 07:23:10,GMT,1.349548,ADA,,,0.024081,ADA,Revolut - account-statement.csv,Exchanged to SOL,,,1.211208688,1.211208688,,,
Dépôt,18/06/2021 07:24:49,GMT,0.595186,XRP,,,0.014162,XRP,Revolut - account-statement.csv,Exchanged to SOL,,,0.684432109,0.684432109,,,
Dépôt,18/06/2021 07:32:57,GMT,0.00084068,BCH,,,0.00002,BCH,Revolut - account-statement.csv,Exchanged to SOL,,,485.6761902,485.6761902,,,
Dépôt,18/06/2021 07:39:04,GMT,0.00301511,LTC,,,0.000072,LTC,Revolut - account-statement.csv,Exchanged to SOL,,,135.5261608,135.5261608,,,
Dépôt,18/06/2021 07:39:07,GMT,0.003408,ETH,,,0.000051,ETH,Revolut - account-statement.csv,Exchanged to SOL,,,1915.782985,1915.782985,,,
Dépôt,18/06/2021 07:40:32,GMT,0.00031764,BTC,,,0.000005,BTC,Revolut - account-statement.csv,Exchanged to SOL,,,30943.03397,30943.03397,,,
Dépôt,18/06/2021 14:14:38,GMT,15,MIR,,,,,Revolut - account-statement.csv,Exchanged to SOL,,,4.206560029,,,,
Dépôt,18/06/2021 14:32:50,GMT,0.0004077,BTC,,,0.000006,BTC,Revolut - account-statement.csv,Exchanged to SOL,,,30943.03397,30943.03397,,,
Dépôt,18/06/2021 14:33:08,GMT,0.00266118,ETH,,,0.000042,ETH,Revolut - account-statement.csv,Exchanged to SOL,,,1915.782985,1915.782985,,,
Dépôt,19/06/2021 07:09:56,GMT,0.00041985,BTC,,,0.000006,BTC,Revolut - account-statement.csv,Exchanged to SOL,,,30136.81012,30136.81012,,,
Dépôt,19/06/2021 07:13:09,GMT,6.84726814,DOGE,,,0.121765,DOGE,Revolut - account-statement.csv,Exchanged to SOL,,,0.244205723,0.244205723,,,
Dépôt,19/06/2021 07:15:42,GMT,0.02353568,LINK,,,0.000558,LINK,Revolut - account-statement.csv,Exchanged to SOL,,,17.68786411,17.68786411,,,
Dépôt,19/06/2021 07:15:48,GMT,3.42942466,DOGE,,,0.040657,DOGE,Revolut - account-statement.csv,Exchanged to SOL,,,0.244205723,0.244205723,,,
Dépôt,19/06/2021 07:16:39,GMT,0.02430332,UNI,,,0.000576,UNI,Revolut - account-statement.csv,Exchanged to SOL,,,17.05632446,17.05632446,,,
Dépôt,19/06/2021 07:17:53,GMT,1.6732521,XLM,,,0.039674,XLM,Revolut - account-statement.csv,Exchanged to SOL,,,0.250069944,0.250069944,,,
Dépôt,19/06/2021 07:20:11,GMT,0.36268008,MATIC,,,0.008599,MATIC,Revolut - account-statement.csv,Exchanged to SOL,,,1.164785388,1.164785388,,,
Dépôt,19/06/2021 07:22:45,GMT,1.406598,ADA,,,0.025013,ADA,Revolut - account-statement.csv,Exchanged to SOL,,,1.188093865,1.188093865,,,
Dépôt,19/06/2021 07:23:58,GMT,0.629754,XRP,,,0.014931,XRP,Revolut - account-statement.csv,Exchanged to SOL,,,0.66093031,0.66093031,,,
Dépôt,19/06/2021 07:30:02,GMT,0.00087937,BCH,,,0.000021,BCH,Revolut - account-statement.csv,Exchanged to SOL,,,474.7459201,474.7459201,,,
Dépôt,19/06/2021 07:34:55,GMT,0.00316469,LTC,,,0.000075,LTC,Revolut - account-statement.csv,Exchanged to SOL,,,131.2648981,131.2648981,,,
Dépôt,19/06/2021 07:37:40,GMT,0.00268212,ETH,,,0.000042,ETH,Revolut - account-statement.csv,Exchanged to SOL,,,1866.089735,1866.089735,,,
Dépôt,20/06/2021 07:02:27,GMT,0.0004215,BTC,,,0.000006,BTC,Revolut - account-statement.csv,Exchanged to SOL,,,29676.52793,29676.52793,,,
Dépôt,20/06/2021 07:05:29,GMT,7.05218616,DOGE,,,0.125409,DOGE,Revolut - account-statement.csv,Exchanged to SOL,,,0.236056752,0.236056752,,,
Dépôt,20/06/2021 07:08:00,GMT,0.02441628,LINK,,,0.000579,LINK,Revolut - account-statement.csv,Exchanged to SOL,,,17.51852136,17.51852136,,,
Dépôt,20/06/2021 07:08:06,GMT,3.53395351,DOGE,,,0.041896,DOGE,Revolut - account-statement.csv,Exchanged to SOL,,,0.236056752,0.236056752,,,
Dépôt,20/06/2021 07:08:54,GMT,0.02479878,UNI,,,0.000588,UNI,Revolut - account-statement.csv,Exchanged to SOL,,,17.00978436,17.00978436,,,
Dépôt,20/06/2021 07:10:09,GMT,1.7195742,XLM,,,0.040772,XLM,Revolut - account-statement.csv,Exchanged to SOL,,,0.245577961,0.245577961,,,
Dépôt,20/06/2021 07:12:30,GMT,0.36345915,MATIC,,,0.008618,MATIC,Revolut - account-statement.csv,Exchanged to SOL,,,1.155758773,1.155758773,,,
Dépôt,20/06/2021 07:14:57,GMT,1.42643,ADA,,,0.025366,ADA,Revolut - account-statement.csv,Exchanged to SOL,,,1.179833136,1.179833136,,,
Dépôt,20/06/2021 07:16:09,GMT,0.661593,XRP,,,0.015686,XRP,Revolut - account-statement.csv,Exchanged to SOL,,,0.635748486,0.635748486,,,
Dépôt,20/06/2021 07:22:01,GMT,0.00090082,BCH,,,0.000021,BCH,Revolut - account-statement.csv,Exchanged to SOL,,,461.9700949,461.9700949,,,
Dépôt,20/06/2021 07:26:19,GMT,0.0032733,LTC,,,0.000078,LTC,Revolut - account-statement.csv,Exchanged to SOL,,,128.7804408,128.7804408,,,
Dépôt,20/06/2021 07:28:25,GMT,0.00273198,ETH,,,0.000043,ETH,Revolut - account-statement.csv,Exchanged to SOL,,,1841.398562,1841.398562,,,
Dépôt,21/06/2021 07:11:28,GMT,0.0004563,BTC,,,0.000007,BTC,Revolut - account-statement.csv,Exchanged to SOL,,,27884.37824,27884.37824,,,
Dépôt,21/06/2021 07:15:29,GMT,7.79727094,DOGE,,,0.138673,DOGE,Revolut - account-statement.csv,Exchanged to SOL,,,0.189941132,0.189941132,,,
Dépôt,21/06/2021 07:18:32,GMT,0.02574043,LINK,,,0.00061,LINK,Revolut - account-statement.csv,Exchanged to SOL,,,16.0622531,16.0622531,,,
Dépôt,21/06/2021 07:18:39,GMT,3.87608993,DOGE,,,0.045952,DOGE,Revolut - account-statement.csv,Exchanged to SOL,,,0.189941132,0.189941132,,,
Dépôt,21/06/2021 07:19:48,GMT,0.02691459,UNI,,,0.000638,UNI,Revolut - account-statement.csv,Exchanged to SOL,,,15.04192704,15.04192704,,,
Dépôt,21/06/2021 07:21:29,GMT,1.8435121,XLM,,,0.0437,XLM,Revolut - account-statement.csv,Exchanged to SOL,,,0.224075682,0.224075682,,,
Dépôt,21/06/2021 07:24:58,GMT,0.38369809,MATIC,,,0.009096,MATIC,Revolut - account-statement.csv,Exchanged to SOL,,,1.064469326,1.064469326,,,
Dépôt,21/06/2021 07:28:57,GMT,1.518212,ADA,,,0.027005,ADA,Revolut - account-statement.csv,Exchanged to SOL,,,1.086911184,1.086911184,,,
