Date,Ticker,Type,Quantity,Price per share,Total Amount,Currency,FX Rate
2022-02-01T16:21:21.322504Z,,CASH TOP-UP,,,$100,USD,1.1248
2022-02-01T16:22:06.109725Z,TM,BUY - MARKET,0.1,$195.30,$19.53,USD,1.1247
2022-02-01T16:27:40.174349Z,SHOP,BUY - MARKET,0.02,$969.50,$19.39,USD,1.1252
2022-02-01T16:28:49.227955Z,JPM,BUY - MARKET,0.1,$149.90,$14.99,USD,1.1254
2022-02-02T08:27:56.052356Z,,CUSTODY FEE,,,-$1.42,USD,1.1292
2022-02-02T20:16:04.922491Z,PYPL,BUY - MARKET,0.2,$131.45,$26.29,USD,1.1315
2022-02-02T20:18:13.681156Z,GOOGL,BUY - MARKET,0.01,"$2,981",$29.81,USD,1.1316
2022-02-03T15:53:21.145485Z,,CASH TOP-UP,,,$100,USD,1.1422
2022-02-03T15:54:17.595244Z,META,BUY - MARKET,0.2,$245,$49,USD,1.1425
2022-02-03T15:55:28.766651Z,TM,BUY - MARKET,0.1,$201.50,$20.15,USD,1.1424
2022-02-03T15:57:59.770406Z,AMZN,BUY - MARKET,0.01,"$2,818",$28.18,USD,1.1421
2022-02-04T16:17:11.022601Z,,CASH TOP-UP,,,$50,USD,1.1454
2022-02-04T16:17:33.389654Z,META,BUY - MARKET,0.2,$230.75,$46.15,USD,1.1454
2022-02-04T16:18:29.410598Z,,CASH TOP-UP,,,$20,USD,1.1454
2022-02-04T16:18:48.468986Z,TM,BUY - MARKET,0.1,$195.40,$19.54,USD,1.1453
2022-02-04T16:20:00.012952Z,PYPL,BUY - MARKET,0.1,$124.10,$12.41,USD,1.1451
2022-02-08T16:50:49.582613Z,,CASH TOP-UP,,,$50,USD,1.1418
2022-02-08T16:51:03.347356Z,META,BUY - MARKET,0.2,$222.85,$44.57,USD,1.1419
2022-02-08T16:54:29.590288Z,,CASH TOP-UP,,,$100,USD,1.142
2022-02-08T16:54:43.610677Z,TM,BUY - MARKET,0.1,$199.80,$19.98,USD,1.1421
2022-02-08T16:55:09.499665Z,BABA,BUY - MARKET,0.1,$121.70,$12.17,USD,1.1421
2022-02-08T16:57:34.734688Z,GOOGL,BUY - MARKET,0.01,"$2,781",$27.81,USD,1.142
2022-02-10T05:58:35.072142Z,MA,DIVIDEND,,,$0.73,USD,1.1429
2022-02-10T16:47:12.167718Z,TM,BUY - MARKET,0.1,$196.50,$19.65,USD,1.1488
2022-02-14T14:43:13.748723Z,,CASH TOP-UP,,,$50,USD,1.1315
2022-02-14T14:44:17.819076Z,TM,BUY - MARKET,0.3,$189.33,$56.80,USD,1.1314
2022-02-15T06:05:08.858718Z,AAPL,DIVIDEND,,,$1.84,USD,1.1318
2022-02-16T18:35:35.094425Z,,CASH TOP-UP,,,$20,USD,1.1381
2022-02-16T18:36:10.704148Z,SHOP,BUY - MARKET,0.02,$728.50,$14.57,USD,1.1381
2022-02-16T18:38:21.791008Z,TM,BUY - MARKET,0.1,$189.80,$18.98,USD,1.1381
2022-02-17T18:22:17.906250Z,,CASH TOP-UP,,,$10,USD,1.1363
2022-02-17T18:22:40.394365Z,SHOP,BUY - MARKET,0.02,$680.50,$13.61,USD,1.1363
2022-02-18T18:57:15.056053Z,,CASH TOP-UP,,,$50,USD,1.1339
2022-02-18T18:58:02.594442Z,META,BUY - MARKET,0.2,$207.10,$41.42,USD,1.1339
2022-02-23T19:29:01.470245Z,,CASH TOP-UP,,,$20,USD,1.1311
2022-02-23T19:29:19.853365Z,TM,BUY - MARKET,0.1,$185.10,$18.51,USD,1.1312
2022-02-23T20:09:11.206051Z,BABA,BUY - MARKET,0.1,$110.10,$11.01,USD,1.1313
2022-02-24T17:02:41.266981Z,,CASH TOP-UP,,,$50,USD,1.1155
2022-02-24T17:03:44.267178Z,,CASH TOP-UP,,,$10,USD,1.1155
2022-02-24T17:03:50.013389Z,TM,BUY - MARKET,0.3,$178.90,$53.67,USD,1.1158
2022-02-25T19:29:44.670344Z,,CASH TOP-UP,,,$30,USD,1.1268
2022-02-25T19:29:59.386137Z,TSM,BUY - MARKET,0.2,$110.45,$22.09,USD,1.1269
2022-02-25T19:30:49.166211Z,BABA,BUY - MARKET,0.1,$107.30,$10.73,USD,1.127
2022-03-01T19:39:07.841740Z,,CASH TOP-UP,,,$50,USD,1.1135
2022-03-01T19:39:52.495475Z,GS,BUY - MARKET,0.1,$329.90,$32.99,USD,1.1138
2022-03-01T19:40:18.491849Z,,CASH TOP-UP,,,$10,USD,1.1137
2022-03-01T19:40:35.221162Z,JPM,BUY - MARKET,0.2,$135.65,$27.13,USD,1.1136
2022-03-02T06:00:33.866290Z,V,DIVIDEND,,,$0.93,USD,1.112
2022-03-02T14:10:58.295079Z,,CUSTODY FEE,,,-$1.39,USD,1.109
2022-03-04T17:12:04.047018Z,,CASH TOP-UP,,,$100,USD,1.0918
2022-03-04T17:13:07.326679Z,TM,BUY - MARKET,0.5,$170.20,$85.10,USD,1.0916
2022-03-07T16:08:09.392837Z,META,BUY - MARKET,0.1,$192.60,$19.26,USD,1.088
2022-03-07T16:08:21.205554Z,,CASH TOP-UP,,,$200,USD,1.0878
2022-03-07T16:08:53.689941Z,TM,BUY - MARKET,0.5,$162.16,$81.08,USD,1.0876
2022-03-07T16:09:46.688827Z,GOOGL,BUY - MARKET,0.02,"$2,570.50",$51.41,USD,1.0874
2022-03-07T16:10:29.998643Z,MSFT,BUY - MARKET,0.1,$282,$28.20,USD,1.0872
2022-03-07T16:12:00.727426Z,AAPL,BUY - MARKET,0.2,$163,$32.60,USD,1.0872
2022-03-10T15:06:57.219916Z,BABA,BUY - MARKET,0.1,$93.30,$9.33,USD,1.1023
2022-03-11T05:42:08.271447Z,MSFT,DIVIDEND,,,$2.37,USD,1.1002
2022-03-24T05:30:22.396063Z,BLK,DIVIDEND,,,$3.53,USD,1.0986
2022-03-25T05:13:56.555841Z,NVDA,DIVIDEND,,,$0.07,USD,1.1034
2022-03-31T04:29:10.733678Z,GS,DIVIDEND,,,$2.55,USD,1.1163
2022-04-02T09:17:45.510692Z,,CUSTODY FEE,,,-$1.46,USD,1.1051
2022-04-04T04:35:30.446154Z,KO,DIVIDEND,,,$2.62,USD,1.1051
2022-04-19T05:17:22.989132Z,TSM,DIVIDEND,,,$1.01,USD,1.0769
2022-04-28T16:29:16.416833Z,BKNG,SELL - MARKET,0.17,"$2,290.59",$389.39,USD,1.0501
2022-04-28T16:33:59.208050Z,GOOGL,BUY - MARKET,0.1,"$2,341.70",$234.17,USD,1.0501
2022-04-28T16:34:49.724462Z,JD,SELL - MARKET,1,$56.72,$56.71,USD,1.0503
2022-04-28T16:35:18.330689Z,AAPL,BUY - MARKET,1,$162.45,$162.45,USD,1.0504
2022-04-29T14:42:34.173376Z,AMZN,BUY - MARKET,0.02,"$2,532",$50.64,USD,1.0525
2022-05-03T05:12:56.938217Z,JPM,DIVIDEND,,,$3.14,USD,1.0508
2022-05-03T06:39:07.065596Z,,CUSTODY FEE,,,-$1.24,USD,1.0511
2022-05-05T16:55:13.222676Z,PYPL,SELL - MARKET,3.1,$85.89,$266.25,USD,1.0515
2022-05-05T16:57:13.264963Z,NFLX,BUY - MARKET,0.1,$190.50,$19.05,USD,1.0516
2022-05-05T16:58:48.995266Z,NVDA,BUY - MARKET,0.2,$189.35,$37.87,USD,1.0515
2022-05-05T16:59:26.014360Z,TSM,BUY - MARKET,0.3,$92.30,$27.69,USD,1.0514
2022-05-05T17:02:06.175141Z,AAPL,BUY - MARKET,1,$157.77,$157.77,USD,1.0519
2022-05-05T19:29:02.314934Z,SHOP,SELL - MARKET,0.2,$409.05,$81.80,USD,1.0537
2022-05-05T19:30:36.079256Z,,CASH TOP-UP,,,$10,USD,1.0537
2022-05-05T19:31:20.755834Z,GOOGL,BUY - MARKET,0.05,"$2,301.20",$115.06,USD,1.0538
2022-05-10T06:54:35.282117Z,MA,DIVIDEND,,,$0.73,USD,1.0565
2022-05-12T13:43:05.528154Z,COIN,SELL - MARKET,2.6,$43.22,$112.36,USD,1.0406
2022-05-12T13:44:48.198961Z,AAPL,BUY - MARKET,0.5,$141.98,$70.99,USD,1.0408
2022-05-12T13:45:24.549216Z,MSFT,BUY - MARKET,0.2,$255.50,$51.10,USD,1.0408
2022-05-16T04:46:36.428592Z,AAPL,DIVIDEND,,,$2.35,USD,1.0402
2022-06-02T04:46:47.039842Z,V,DIVIDEND,,,$0.93,USD,1.0659
2022-06-02T07:33:55.210326Z,,CUSTODY FEE,,,-$1.22,USD,1.0681
2022-06-06T05:21:50.907762Z,AMZN,STOCK SPLIT,8.74,,$0,USD,1.0737
2022-06-08T06:19:47.092744Z,TM,DIVIDEND,,,$4.62,USD,1.0697
2022-06-10T04:26:27.877950Z,MSFT,DIVIDEND,,,$2.53,USD,1.0636
2022-06-24T04:21:44.517112Z,BLK,DIVIDEND,,,$3.53,USD,1.054
2022-06-30T04:54:00.232738Z,GS,DIVIDEND,,,$2.72,USD,1.0462
2022-07-02T04:39:22.015010Z,,CUSTODY FEE,,,-$1.11,USD,1.0432
2022-07-05T04:29:46.118921Z,KO,DIVIDEND,,,$2.62,USD,1.0443
2022-07-07T05:04:38.921439Z,NVDA,DIVIDEND,,,$0.08,USD,1.021
2022-07-18T04:31:08.497432Z,TSM,DIVIDEND,,,$1.09,USD,1.0102
2022-07-18T05:13:05.927026Z,GOOGL,STOCK SPLIT,14.25,,$0,USD,1.0101
2022-08-02T09:11:24.689296Z,JPM,DIVIDEND,,,$3.14,USD,1.0245
2022-08-02T18:45:57.568975Z,,CUSTODY FEE,,,-$1.23,USD,1.0184
2022-08-10T06:02:13.831156Z,MA,DIVIDEND,,,$0.73,USD,1.0218
2022-08-16T07:04:48.949742Z,AAPL,DIVIDEND,,,$2.45,USD,1.0151
2022-09-02T03:21:55.979869Z,,CUSTODY FEE,,,-$1.17,USD,0.9966
2022-09-02T06:28:02.879521Z,V,DIVIDEND,,,$0.93,USD,0.9971
2022-09-12T05:32:46.537306Z,MSFT,DIVIDEND,,,$2.53,USD,1.0097
2022-09-26T04:25:50.184550Z,BLK,DIVIDEND,,,$3.53,USD,0.9647
2022-09-30T08:25:34.975024Z,NVDA,DIVIDEND,,,$0.08,USD,0.985
2022-09-30T08:33:15.289179Z,GS,DIVIDEND,,,$3.40,USD,0.984
2022-10-04T05:58:48.970930Z,KO,DIVIDEND,,,$2.62,USD,0.9853
2022-10-04T06:57:41.148892Z,,CUSTODY FEE,,,-$1.03,USD,0.987
2022-10-18T05:50:16.466071Z,TSM,DIVIDEND,,,$1.03,USD,0.9862
2022-11-01T07:03:58.032422Z,JPM,DIVIDEND,,,$3.14,USD,0.9932
2022-11-02T03:30:18.203409Z,,CUSTODY FEE,,,-$1.07,USD,0.9901
2022-11-10T06:13:29.324848Z,MA,DIVIDEND,,,$0.73,USD,1.0036
2022-11-11T10:27:20.015727Z,AAPL,DIVIDEND,,,$2.45,USD,1.026
2022-11-17T14:33:58.364722Z,NVDA,SELL - MARKET,2.2,$158.43,$348.53,USD,1.0334
2022-11-17T14:34:47.938110Z,KO,SELL - MARKET,7,$60.38,$422.65,USD,1.0334
2022-11-17T15:06:19.447095Z,META,BUY - MARKET,0.1,$110.50,$11.05,USD,1.034
2022-11-21T06:46:50.759236Z,,CASH WITHDRAWAL,,,-$800,USD,1.0276
2022-12-02T06:20:52.620279Z,V,DIVIDEND,,,$1.11,USD,1.0534
2022-12-02T09:08:48.994336Z,,CUSTODY FEE,,,-$1.06,USD,1.0537
2022-12-09T07:35:21.025190Z,TM,DIVIDEND,,,$3.67,USD,1.0587
2022-12-09T07:35:26.821317Z,MSFT,DIVIDEND,,,$2.77,USD,1.0585
2022-12-14T03:48:56.698915Z,,CUSTODY FEE,,,-$1.06,USD,1.0636
2022-12-14T15:09:22.290878Z,,CUSTODY FEE REVERSAL,,,$1.06,USD,1.0657
2022-12-27T05:25:05.018592Z,BLK,DIVIDEND,,,$3.53,USD,1.0656
2022-12-30T06:58:39.729160Z,GS,DIVIDEND,,,$3.40,USD,1.0655
2023-01-04T03:58:24.731237Z,,CUSTODY FEE,,,-$0.97,USD,1.0575
2023-01-17T05:35:10.753835Z,TSM,DIVIDEND,,,$1.06,USD,1.0833
2023-02-01T06:53:38.761208Z,,CUSTODY FEE,,,-$1.07,USD,1.0874
2023-02-01T07:36:57.623163Z,JPM,DIVIDEND,,,$3.14,USD,1.0876
2023-02-02T18:32:06.250Z,AMD,SELL - MARKET,1,$88.12,$88.10,USD,1.0927
2023-02-10T07:00:33.253920Z,MA,DIVIDEND,,,$0.85,USD,1.0726
2023-02-17T07:11:26.492777Z,AAPL,DIVIDEND,,,$2.45,USD,1.0642
2023-02-24T17:54:50.430Z,GOOGL,BUY - MARKET,1,$88.91,$88.91,USD,1.0551
2023-03-02T07:33:07.991160Z,V,DIVIDEND,,,$1.11,USD,1.0648
2023-03-02T11:15:14.378062Z,,CUSTODY FEE,,,-$1.06,USD,1.0627
2023-03-13T05:00:27.462462Z,MSFT,DIVIDEND,,,$2.77,USD,1.073
2023-03-16T16:29:42.714Z,AMD,SELL - MARKET,1,$95.54,$95.52,USD,1.0628
2023-03-24T05:45:29.843722Z,BLK,DIVIDEND,,,$3.61,USD,1.0846
2023-03-31T06:02:30.640416Z,GS,DIVIDEND,,,$3.40,USD,1.0908
2023-04-04T16:01:32.368Z,V,SELL - MARKET,0.9,$228.56,$205.68,USD,1.096
2023-04-04T16:01:57.287Z,MA,SELL - MARKET,0.5,$364.90,$182.43,USD,1.0961
2023-04-05T08:26:49.058635Z,,CUSTODY FEE,,,-$1.14,USD,1.0959
2023-04-14T13:52:06.582Z,V,SELL - MARKET,1,$234.50,$234.48,USD,1.1033
2023-04-14T13:53:59.402Z,MA,SELL - MARKET,0.65,$372.20,$241.91,USD,1.1039
2023-04-17T04:42:44.764531Z,TSM,DIVIDEND,,,$1.07,USD,1.0997
2023-04-27T14:28:40.525Z,MA,SELL - MARKET,0.6,$373.58,$224.13,USD,1.1025
2023-04-27T14:29:14.801Z,V,SELL - MARKET,1,$228.57,$228.55,USD,1.1024
2023-05-02T05:28:22.759244Z,JPM,DIVIDEND,,,$3.14,USD,1.1001
2023-05-02T19:51:27.804947Z,,CUSTODY FEE,,,-$1.04,USD,1.1017
2023-05-03T17:49:14.018Z,SNAP,BUY - MARKET,20,$8.21,$164.17,USD,1.1061
2023-05-10T11:03:16.657518Z,MA,DIVIDEND,,,$0.60,USD,1.0962
2023-05-16T15:52:46.477Z,AMD,SELL - MARKET,1,$102.36,$102.34,USD,1.0874
2023-05-19T07:10:57.141940Z,AAPL,DIVIDEND,,,$2.55,USD,1.0794
2023-05-25T14:38:00.842Z,AMD,SELL - MARKET,1,$117.83,$117.81,USD,1.0738
2023-05-31T16:38:14.668Z,AMZN,BUY - MARKET,0.8,$119.41,$95.53,USD,1.0649
2023-06-01T18:03:52.017Z,DIS,BUY - MARKET,0.4,$88.60,$35.44,USD,1.0779
2023-06-01T18:04:38.930Z,BABA,BUY - MARKET,1.1,$83.67,$92.04,USD,1.0777
2023-06-03T05:42:16.919843Z,,CUSTODY FEE,,,-$1.12,USD,1.0717
2023-06-08T04:57:14.250113Z,TM,DIVIDEND,,,$5.23,USD,1.0726
2023-06-09T05:08:26.776346Z,MSFT,DIVIDEND,,,$2.77,USD,1.0792
2023-06-12T16:50:34.528Z,AAPL,SELL - MARKET,0.5,$182.42,$91.19,USD,1.0762
2023-06-12T16:52:04.725Z,MSFT,SELL - MARKET,0.3,$327.67,$98.28,USD,1.0762
2023-06-12T16:53:16.241Z,NFLX,SELL - MARKET,0.1,$418.40,$41.82,USD,1.076
2023-06-12T16:54:02.143Z,BLK,SELL - MARKET,0.05,$683.60,$34.16,USD,1.076
2023-06-12T16:54:25.147Z,GS,SELL - MARKET,0.1,$338.40,$33.82,USD,1.0759
2023-06-12T16:55:41.244Z,JPM,SELL - MARKET,0.2,$140.55,$28.09,USD,1.0759
2023-06-12T16:58:11.294Z,TSM,SELL - MARKET,0.5,$106.58,$53.27,USD,1.076
2023-06-12T17:02:24.820857Z,,CASH WITHDRAWAL,,,"-$1,100",USD,1.076
2023-06-25T10:31:23.715038Z,DIS,TRANSFER FROM REVOLUT TRADING LTD TO REVOLUT SECURITIES EUROPE UAB,3,,$0,USD,1.0899
2023-06-25T10:31:23.717980Z,META,TRANSFER FROM REVOLUT TRADING LTD TO REVOLUT SECURITIES EUROPE UAB,4,,$0,USD,1.0899
2023-06-25T10:31:23.720634Z,BLK,TRANSFER FROM REVOLUT TRADING LTD TO REVOLUT SECURITIES EUROPE UAB,0.8,,$0,USD,1.0899
2023-06-25T10:31:23.723566Z,AAPL,TRANSFER FROM REVOLUT TRADING LTD TO REVOLUT SECURITIES EUROPE UAB,12,,$0,USD,1.0899
2023-06-25T10:31:23.725883Z,TM,TRANSFER FROM REVOLUT TRADING LTD TO REVOLUT SECURITIES EUROPE UAB,2.5,,$0,USD,1.0899
2023-06-25T10:31:23.728209Z,GS,TRANSFER FROM REVOLUT TRADING LTD TO REVOLUT SECURITIES EUROPE UAB,1.5,,$0,USD,1.0899
2023-06-25T10:31:23.731041Z,JPM,TRANSFER FROM REVOLUT TRADING LTD TO REVOLUT SECURITIES EUROPE UAB,3.5,,$0,USD,1.0899
2023-06-25T10:31:23.733712Z,SNAP,TRANSFER FROM REVOLUT TRADING LTD TO REVOLUT SECURITIES EUROPE UAB,20,,$0,USD,1.0899
2023-06-25T10:31:23.735953Z,TSM,TRANSFER FROM REVOLUT TRADING LTD TO REVOLUT SECURITIES EUROPE UAB,2.5,,$0,USD,1.0899
2023-06-25T10:31:23.738341Z,MSFT,TRANSFER FROM REVOLUT TRADING LTD TO REVOLUT SECURITIES EUROPE UAB,4.5,,$0,USD,1.0899
2023-06-25T10:31:23.740620Z,GOOGL,TRANSFER FROM REVOLUT TRADING LTD TO REVOLUT SECURITIES EUROPE UAB,16,,$0,USD,1.0899
2023-06-25T10:31:23.742773Z,NFLX,TRANSFER FROM REVOLUT TRADING LTD TO REVOLUT SECURITIES EUROPE UAB,0.9,,$0,USD,1.0899
2023-06-25T10:31:23.745788Z,AMZN,TRANSFER FROM REVOLUT TRADING LTD TO REVOLUT SECURITIES EUROPE UAB,10,,$0,USD,1.0899
2023-06-25T10:31:23.748878Z,BABA,TRANSFER FROM REVOLUT TRADING LTD TO REVOLUT SECURITIES EUROPE UAB,3,,$0,USD,1.0899
2023-06-25T10:31:23.812473Z,,TRANSFER FROM REVOLUT BANK UAB TO REVOLUT SECURITIES EUROPE UAB,,,$571.87,USD,1.0899
2023-06-28T17:12:44Z,NFLX,SELL - MARKET,0.1,$431.40,$43.12,USD,1.0928
2023-06-28T17:13:54.088Z,TM,SELL - MARKET,0.3,$159.67,$47.88,USD,1.0929
2023-06-28T17:14:35.486Z,GS,SELL - MARKET,0.1,$313.10,$31.29,USD,1.0929
2023-06-28T17:15:10.025Z,JPM,SELL - MARKET,0.3,$138.43,$41.51,USD,1.0928
2023-06-28T17:15:49.286Z,BLK,SELL - MARKET,0.1,$680.40,$68.02,USD,1.0928
2023-06-28T17:16:35.631Z,TSM,SELL - MARKET,0.5,$100.82,$50.39,USD,1.0929
2023-06-29T15:26:27.200363Z,,CASH WITHDRAWAL,,,-$550,USD,1.0899
2023-07-01T06:09:46.177489Z,,CUSTODY FEE,,,-$1.13,USD,1.0925
2023-07-12T13:30:01Z,GS,SELL - MARKET,0.2,$324.60,$64.90,USD,1.1095
2023-07-12T13:30:01.043Z,JPM,SELL - MARKET,0.4,$147.45,$58.96,USD,1.1095
2023-07-12T13:30:01.098Z,BLK,SELL - MARKET,0.1,$722.70,$72.25,USD,1.1095
2023-07-12T13:30:02.531Z,NFLX,SELL - MARKET,0.1,$444.60,$44.44,USD,1.1095
2023-07-14T14:32:22.685397Z,,CASH WITHDRAWAL,,,-$500,USD,1.1244
2023-07-14T16:44:08.645647Z,BLK,DIVIDEND,,,$3.61,USD,1.1252
2023-07-19T04:28:17.824153Z,TSM,DIVIDEND,,,$0.87,USD,1.1238
2023-07-24T17:14:34.015Z,AAPL,SELL - MARKET,2,$193.03,$384.94,USD,1.1096
2023-07-24T17:14:49.305Z,GOOGL,SELL - MARKET,3,$121.51,$363.42,USD,1.1095
2023-07-24T17:15:17.252Z,MSFT,SELL - MARKET,0.5,$344.52,$171.14,USD,1.1096
2023-07-24T17:17:00.534Z,AMZN,SELL - MARKET,2,$129.20,$257.28,USD,1.1096
2023-07-24T17:18:18.175Z,META,SELL - MARKET,1,$291.80,$290.68,USD,1.1095
2023-07-24T17:19:28.702Z,BLK,SELL - MARKET,0.1,$755.90,$74.47,USD,1.1093
2023-07-24T17:19:50.470Z,JPM,SELL - MARKET,0.4,$158.45,$62.26,USD,1.1094
2023-07-24T17:20:06.400Z,GS,SELL - MARKET,0.2,$361,$71.08,USD,1.1094
2023-07-24T17:21:20.936Z,TM,SELL - MARKET,0.3,$164.70,$48.29,USD,1.1093
2023-07-24T17:22:39.858Z,TSM,SELL - MARKET,0.5,$97.74,$47.75,USD,1.1093
2023-07-24T17:23:00.325Z,NFLX,SELL - MARKET,0.1,$425.60,$41.44,USD,1.1093
2023-07-26T16:50:56.691517Z,,CASH WITHDRAWAL,,,"-$1,800",USD,1.1082
2023-07-31T10:37:25.961046Z,GS,DIVIDEND,,,$3.19,USD,1.105
2023-08-01T07:38:04.580348Z,,CUSTODY FEE,,,-$0.97,USD,1.0991
2023-08-01T17:09:19.420Z,TM,SELL - MARKET,0.4,$171.58,$68.61,USD,1.0987
2023-08-01T17:10:38.193Z,NFLX,SELL - MARKET,0.2,$442.85,$88.55,USD,1.0986
2023-08-01T17:12:13.986Z,JPM,SELL - MARKET,0.4,$156.28,$62.49,USD,1.0987
2023-08-01T17:14:44.993Z,BLK,SELL - MARKET,0.1,$732.60,$73.24,USD,1.0986
2023-08-01T17:15:10.914Z,GS,SELL - MARKET,0.2,$354.35,$70.85,USD,1.0986
2023-08-01T17:23:39.765950Z,,CASH WITHDRAWAL,,,-$35.62,USD,1.0981
2023-08-02T14:00:10.556720Z,JPM,DIVIDEND,,,$2.72,USD,1.0963
2023-08-04T13:41:46.264818Z,,CASH WITHDRAWAL,,,-$300,USD,1.1038
2023-08-07T19:33:51.733Z,GOOGL,SELL - MARKET,3,$131.45,$394.34,USD,1.1016
2023-08-09T15:21:22.143969Z,,CASH WITHDRAWAL,,,-$450,USD,1.0993
2023-08-18T12:01:31.737158Z,AAPL,DIVIDEND,,,$2.04,USD,1.0878
2023-09-01T07:15:42.812855Z,,CUSTODY FEE,,,-$0.87,USD,1.0864
2023-09-05T17:39:59.935Z,TM,SELL - MARKET,0.5,$175.28,$87.62,USD,1.0746
2023-09-05T18:28:49.483Z,NFLX,SELL - MARKET,0.2,$451.75,$90.33,USD,1.0742
2023-09-11T07:31:17.507626Z,,CASH WITHDRAWAL,,,-$200,USD,1.075
2023-09-15T09:05:57.459926Z,MSFT,DIVIDEND,,,$2.31,USD,1.0682
2023-09-18T13:30:01.012Z,GS,SELL - MARKET,0.8,$342.54,$274.01,USD,1.0687
2023-09-18T13:30:01.088Z,JPM,SELL - MARKET,2,$148.16,$296.30,USD,1.0687
2023-09-18T13:30:01.172Z,TM,SELL - MARKET,1,$188.66,$188.64,USD,1.0687
2023-09-18T19:51:12.005Z,AAPL,SELL - MARKET,1,$178.25,$178.23,USD,1.0702
2023-09-18T19:51:25.426Z,GOOGL,SELL - MARKET,1,$138.31,$138.29,USD,1.0702
2023-09-18T19:52:26.457Z,META,SELL - MARKET,0.5,$301.68,$150.82,USD,1.0702
2023-09-18T19:52:43.762Z,MSFT,SELL - MARKET,0.5,$327.92,$163.94,USD,1.0702
2023-09-18T19:53:17.257Z,AMZN,SELL - MARKET,1,$139.54,$139.52,USD,1.0702
2023-09-18T19:55:01.596Z,NFLX,SELL - MARKET,0.2,$394.15,$77.75,USD,1.0702
2023-09-20T21:44:54.680358Z,,CASH WITHDRAWAL,,,"-$1,550",USD,1.0682
2023-09-25T11:02:57.347240Z,BLK,DIVIDEND,,,$1.70,USD,1.0655
2023-09-29T08:43:50.260399Z,GS,DIVIDEND,,,$1.87,USD,1.0628
2023-10-01T10:31:46.405153Z,,CUSTODY FEE,,,-$0.65,USD,1.0595
2023-10-16T13:14:26.475370Z,TSM,DIVIDEND,,,$0.55,USD,1.0557
2023-11-02T10:47:25.103537Z,,CUSTODY FEE,,,-$0.66,USD,1.0649
2023-11-08T18:33:47.892Z,MSFT,SELL - MARKET,0.5,$363.10,$181.53,USD,1.0726
2023-11-08T18:34:14.385Z,AMZN,SELL - MARKET,1,$141.96,$141.94,USD,1.0725
2023-11-08T18:35:32.096Z,SNAP,SELL - MARKET,10,$11.02,$110.19,USD,1.0726
2023-11-08T18:36:37.766Z,AAPL,SELL - MARKET,1,$182.56,$182.54,USD,1.0727
2023-11-08T18:41:03.591Z,BLK,SELL - MARKET,0.1,$654.10,$65.39,USD,1.0728
2023-11-08T18:41:24.493Z,GOOGL,SELL - MARKET,1,$131.55,$131.53,USD,1.0727
2023-11-08T18:41:54.434Z,META,SELL - MARKET,0.5,$319.08,$159.52,USD,1.0727
2023-11-08T18:42:10.118Z,BABA,SELL - MARKET,1,$84.82,$84.80,USD,1.0727
2023-11-11T14:23:43.018235Z,,CASH WITHDRAWAL,,,"-$1,100",USD,1.0706
2023-11-17T17:40:45.120438Z,AAPL,DIVIDEND,,,$1.63,USD,1.0908
2023-11-22T19:38:28.973Z,SNAP,SELL - MARKET,10,$12.21,$122.09,USD,1.09
2023-12-01T04:22:53.252525Z,,CUSTODY FEE,,,-$0.60,USD,1.0923
2023-12-18T17:34:46.176440Z,MSFT,DIVIDEND,,,$1.91,USD,1.0947
2023-12-26T09:08:18.453149Z,BLK,DIVIDEND,,,$1.28,USD,1.1034
2023-12-27T14:05:43.532221Z,,CASH WITHDRAWAL,,,-$120,USD,1.1095
2024-01-01T10:08:47.521672Z,,CUSTODY FEE,,,-$0.62,USD,1.1062
2024-01-11T12:12:56.072033Z,DIS,DIVIDEND,,,$0.76,USD,1.1
2024-01-16T11:49:36.847489Z,TSM,DIVIDEND,,,$0.57,USD,1.0911
2024-01-22T10:18:35.272050Z,BABA,DIVIDEND,,,$1.96,USD,1.091
2024-02-01T11:46:42.255647Z,,CUSTODY FEE,,,-$0.63,USD,1.0829
2024-02-16T16:46:23.829578Z,AAPL,DIVIDEND,,,$1.63,USD,1.0795
2024-03-15T12:18:03.030594Z,MSFT,DIVIDEND,,,$1.91,USD,1.0916
2024-03-25T10:03:50.523721Z,BLK,DIVIDEND,,,$1.30,USD,1.0841
2024-03-27T12:42:54.660691Z,META,DIVIDEND,,,$0.85,USD,1.084
2024-04-15T10:56:44.501972Z,TSM,DIVIDEND,,,$0.64,USD,1.0681
2024-05-17T10:20:20.828856Z,AAPL,DIVIDEND,,,$1.70,USD,1.0866
2024-06-14T10:14:34.429234Z,MSFT,DIVIDEND,,,$1.91,USD,1.0706
2024-06-18T12:09:28.575271Z,GOOGL,DIVIDEND,,,$1.36,USD,1.0737
2024-06-25T07:33:07.385078Z,BLK,DIVIDEND,,,$1.30,USD,1.0752
2024-06-27T07:32:15.663620Z,META,DIVIDEND,,,$0.85,USD,1.0716
2024-07-15T09:18:14.779323Z,TSM,DIVIDEND,,,$0.63,USD,1.0933
2024-07-16T09:35:50.068780Z,BABA,DIVIDEND,,,$3.28,USD,1.0919
2024-07-26T07:59:08.993960Z,DIS,DIVIDEND,,,$1.15,USD,1.0865
2024-08-16T15:14:28.161519Z,AAPL,DIVIDEND,,,$1.70,USD,1.1012
2024-09-13T10:11:26.484065Z,MSFT,DIVIDEND,,,$1.91,USD,1.1109
