Date acquired,Date sold,Symbol,Quantity,Cost basis,Gross proceeds,Gross PnL,Fees,Net PnL,Currency
2018-06-12,2018-07-20,BTC,0.00893541,58.8,65.73,6.93,0,6.93,USD
2018-06-12,2018-08-19,BTC,0.00819571,53.94,53.37,-0.57,0,-0.57,USD
2018-08-21,2018-08-27,BTC,0.00879132,56.4,60.53,4.13,0,4.13,USD
2018-08-21,2019-03-05,BTC,0.0001421,0.91,0.52,-0.39,0,-0.39,USD
2018-08-21,2020-03-30,BTC,0.00000199,0.01,0.01,0,0,0,USD
2020-03-28,2020-03-30,BTC,0.00338714,21.47,22.1,0.63,0,0.63,USD
2020-03-28,2020-05-12,BTC,0.00539906,34.22,46.37,12.15,0,12.15,USD
2020-04-13,2020-05-12,BTC,0.00717894,49.67,61.65,11.98,0,11.98,USD
2020-04-13,2020-05-27,BTC,0.00144862,10.02,12.93,2.91,0,2.91,USD
2020-12-29,2021-01-01,XRP,300.168189,59.72,71.2,11.48,3.32,8.16,USD
2020-12-29,2021-02-26,BTC,0.00044406,11.94,20.68,8.74,0.61,8.13,USD
2021-01-01,2021-02-26,BTC,0.00040616,11.91,18.91,7,0.59,6.41,USD
2021-01-01,2021-02-26,BTC,0.00040733,11.91,18.97,7.06,0.59,6.47,USD
2021-01-02,2021-02-26,BTC,0.00039768,11.91,18.52,6.61,0.58,6.03,USD
2021-01-03,2021-02-26,BTC,0.0003463,11.91,16.12,4.21,0.54,3.67,USD
2021-01-03,2021-02-26,BTC,0.00006546,2.15,3.05,0.9,0.11,0.79,USD
2021-01-04,2021-02-26,BTC,0.00039801,11.98,18.53,6.55,0.58,5.97,USD
2021-01-04,2021-02-26,BTC,0.00038774,11.99,18.05,6.06,0.58,5.48,USD
2021-01-05,2021-02-26,BTC,0.00037553,11.97,17.48,5.51,0.57,4.94,USD
2021-01-06,2021-02-26,BTC,0.00034394,12.03,16.01,3.98,0.55,3.43,USD
2021-01-07,2021-02-26,BTC,0.00031547,11.95,14.69,2.74,0.52,2.22,USD
2021-01-08,2021-02-26,BTC,0.0002868,11.94,13.35,1.41,0.5,0.91,USD
2021-01-09,2021-02-26,BTC,0.00029091,11.91,13.54,1.63,0.51,1.12,USD
2021-01-10,2021-02-26,BTC,0.00030017,11.91,13.98,2.07,0.51,1.56,USD
2021-01-11,2021-02-26,BTC,0.00034413,11.85,16.02,4.17,0.54,3.63,USD
2021-01-12,2021-02-26,BTC,0.00033351,11.84,15.53,3.69,0.53,3.16,USD
2021-01-13,2021-02-26,BTC,0.00034729,11.86,16.17,4.31,0.54,3.77,USD
2021-01-14,2021-02-26,BTC,0.00030913,11.78,14.39,2.61,0.58,2.03,USD
2021-01-15,2021-02-26,BTC,0.00031009,11.75,14.44,2.69,0.58,2.11,USD
2021-01-16,2021-02-26,BTC,0.00031185,11.71,14.52,2.81,0.58,2.23,USD
2021-01-17,2021-02-26,BTC,0.00032989,11.71,15.36,3.65,0.59,3.06,USD
2021-01-18,2021-02-26,BTC,0.00031331,11.7,14.59,2.89,0.58,2.31,USD
2021-01-19,2021-02-26,BTC,0.00031405,11.76,14.62,2.86,0.58,2.28,USD
2021-01-20,2021-02-26,BTC,0.00033989,11.74,15.83,4.09,0.6,3.49,USD
2021-01-21,2021-02-26,BTC,0.00037089,11.78,17.27,5.49,0.62,4.87,USD
2021-01-22,2021-02-26,BTC,0.0003303,10.45,15.38,4.93,0.55,4.38,USD
2020-12-29,2021-02-26,ETH,0.01634004,11.94,24.21,12.27,0.66,11.61,USD
2021-01-01,2021-02-26,ETH,0.0081548,5.96,12.08,6.12,0.33,5.79,USD
2021-01-02,2021-02-26,ETH,0.00814884,5.96,12.08,6.12,0.33,5.79,USD
2021-01-03,2021-02-26,ETH,0.00718331,5.96,10.64,4.68,0.3,4.38,USD
2021-01-04,2021-02-26,ETH,0.00615005,6,9.11,3.11,0.28,2.83,USD
2021-01-05,2021-02-26,ETH,0.00576536,5.99,8.54,2.55,0.27,2.28,USD
2021-01-06,2021-02-26,ETH,0.00524609,6.02,7.77,1.75,0.26,1.49,USD
2021-01-07,2021-02-26,ETH,0.00494991,5.98,7.34,1.36,0.26,1.1,USD
2021-01-08,2021-02-26,ETH,0.00474065,5.98,7.03,1.05,0.25,0.8,USD
2021-01-09,2021-02-26,ETH,0.00485286,5.96,7.19,1.23,0.25,0.98,USD
2021-01-10,2021-02-26,ETH,0.00462314,5.96,6.85,0.89,0.25,0.64,USD
2021-01-11,2021-02-26,ETH,0.00545901,5.93,8.09,2.16,0.27,1.89,USD
2021-01-12,2021-02-26,ETH,0.00536699,5.93,7.95,2.02,0.26,1.76,USD
2021-01-13,2021-02-26,ETH,0.00564436,5.93,8.36,2.43,0.27,2.16,USD
2021-01-14,2021-02-26,ETH,0.0051017,5.9,7.56,1.66,0.28,1.38,USD
2021-01-15,2021-02-26,ETH,0.00485107,5.89,7.19,1.3,0.28,1.02,USD
2021-01-16,2021-02-26,ETH,0.00482031,5.87,7.14,1.27,0.28,0.99,USD
2021-01-17,2021-02-26,ETH,0.00479655,5.87,7.11,1.24,0.27,0.97,USD
2021-01-18,2021-02-26,ETH,0.00469411,5.86,6.96,1.1,0.27,0.83,USD
2021-01-19,2021-02-26,ETH,0.00413175,5.89,6.12,0.23,0.26,-0.03,USD
2021-01-20,2021-02-26,ETH,0.00227,2.93,3.38,0.45,0.15,0.3,USD
2021-06-18,2021-07-28,MIR,15,91.69,43.56,-48.13,1.38,-49.51,USD
2021-06-22,2021-07-28,MIR,5,23.92,14.52,-9.4,0.36,-9.76,USD
2021-05-18,2021-07-28,XLM,15.2437981,9.85,4.23,-5.62,0.15,-5.77,USD
2021-05-19,2021-07-28,XLM,17.4623155,9.85,4.84,-5.01,0.15,-5.16,USD
2021-05-20,2021-07-28,XLM,20.0449211,9.85,5.56,-4.29,0.15,-4.44,USD
2021-05-21,2021-07-28,XLM,20.7987662,9.85,5.77,-4.08,0.15,-4.23,USD
2021-05-22,2021-07-28,XLM,26.1566697,9.85,7.25,-2.6,0.15,-2.75,USD
2021-05-23,2021-07-28,XLM,26.4365734,9.85,7.33,-2.52,0.15,-2.67,USD
2021-05-24,2021-07-28,XLM,1.126118,0.49,0.31,-0.18,0.01,-0.19,USD
2021-05-25,2021-07-28,XLM,1.0630503,0.49,0.29,-0.2,0.01,-0.21,USD
2021-05-26,2021-07-28,XLM,1.0569683,0.49,0.29,-0.2,0.01,-0.21,USD
2021-05-27,2021-07-28,XLM,1.1403477,0.49,0.32,-0.17,0.01,-0.18,USD
2021-05-28,2021-07-28,XLM,1.2368872,0.49,0.34,-0.15,0.01,-0.16,USD
2021-05-29,2021-07-28,XLM,1.2549818,0.49,0.35,-0.14,0.01,-0.15,USD
2021-05-30,2021-07-28,XLM,1.2445848,0.49,0.34,-0.15,0.01,-0.16,USD
2021-05-31,2021-07-28,XLM,1.2403821,0.49,0.34,-0.15,0.01,-0.16,USD
2021-06-01,2021-07-28,XLM,1.2170413,0.49,0.34,-0.15,0.01,-0.16,USD
2021-06-02,2021-07-28,XLM,1.155621,0.49,0.32,-0.17,0.01,-0.18,USD
2021-06-03,2021-07-28,XLM,1.1492578,0.49,0.32,-0.17,0.01,-0.18,USD
2021-06-04,2021-07-28,XLM,1.2927338,0.49,0.36,-0.13,0.01,-0.14,USD
2021-06-05,2021-07-28,XLM,1.2098903,0.49,0.34,-0.15,0.01,-0.16,USD
2021-06-06,2021-07-28,XLM,1.2740919,0.49,0.35,-0.14,0.01,-0.15,USD
2021-06-07,2021-07-28,XLM,1.2773299,0.49,0.35,-0.14,0.01,-0.15,USD
2021-06-08,2021-07-28,XLM,1.4445369,0.49,0.4,-0.09,0.01,-0.1,USD
2021-06-09,2021-07-28,XLM,1.4093277,0.49,0.39,-0.1,0.01,-0.11,USD
2021-06-10,2021-07-28,XLM,1.3727851,0.49,0.38,-0.11,0.01,-0.12,USD
2021-06-11,2021-07-28,XLM,1.4560876,0.49,0.4,-0.09,0.01,-0.1,USD
2021-06-12,2021-07-28,XLM,1.5580982,0.49,0.43,-0.06,0.01,-0.07,USD
2021-06-13,2021-07-28,XLM,1.5455154,0.49,0.43,-0.06,0.01,-0.07,USD
2021-06-14,2021-07-28,XLM,1.4399382,0.49,0.4,-0.09,0.01,-0.1,USD
2021-06-15,2021-07-28,XLM,1.4136558,0.49,0.39,-0.1,0.01,-0.11,USD
2021-06-16,2021-07-28,XLM,1.4381974,0.49,0.4,-0.09,0.01,-0.1,USD
2021-06-17,2021-07-28,XLM,1.4891978,0.49,0.41,-0.08,0.01,-0.09,USD
2021-06-18,2021-07-28,XLM,1.5582197,0.49,0.43,-0.06,0.01,-0.07,USD
2021-06-19,2021-07-28,XLM,1.6335781,0.49,0.45,-0.04,0.01,-0.05,USD
2021-06-20,2021-07-28,XLM,1.6788019,0.49,0.47,-0.02,0.01,-0.03,USD
2021-06-21,2021-07-28,XLM,1.7998125,0.49,0.5,0.01,0.01,0,USD
2021-06-22,2021-07-28,XLM,1.959788,0.49,0.54,0.05,0.01,0.04,USD
2021-06-23,2021-07-28,XLM,1.8493456,0.49,0.51,0.02,0.01,0.01,USD
2021-06-24,2021-07-28,XLM,1.8667722,0.49,0.52,0.03,0.01,0.02,USD
2021-06-25,2021-07-28,XLM,1.8867411,0.49,0.52,0.03,0.01,0.02,USD
2021-06-26,2021-07-28,XLM,2.0389386,0.49,0.57,0.08,0.01,0.07,USD
2021-06-27,2021-07-28,XLM,1.914479,0.49,0.53,0.04,0.01,0.03,USD
2021-06-28,2021-07-28,XLM,1.8537656,0.49,0.51,0.02,0.01,0.01,USD
2021-06-29,2021-07-28,XLM,1.7888715,0.49,0.5,0.01,0.01,0,USD
2021-06-30,2021-07-28,XLM,1.7951229,0.49,0.5,0.01,0.01,0,USD
2021-07-01,2021-07-28,XLM,1.842778,0.49,0.51,0.02,0.01,0.01,USD
2021-07-02,2021-07-28,XLM,1.8795308,0.49,0.52,0.03,0.01,0.02,USD
2021-07-03,2021-07-28,XLM,1.8586453,0.49,0.52,0.03,0.01,0.02,USD
2021-07-04,2021-07-28,XLM,1.8007436,0.49,0.5,0.01,0.01,0,USD
2021-07-06,2021-07-28,XLM,1.8467955,0.49,0.51,0.02,0.01,0.01,USD
2021-07-07,2021-07-28,XLM,1.8469275,0.49,0.51,0.02,0.01,0.01,USD
2021-07-08,2021-07-28,XLM,1.966017,0.49,0.54,0.05,0.01,0.04,USD
2021-07-09,2021-07-28,XLM,2.051755,0.49,0.57,0.08,0.01,0.07,USD
2021-07-10,2021-07-28,XLM,2.0134414,0.49,0.56,0.07,0.01,0.06,USD
2021-07-11,2021-07-28,XLM,2.0211961,0.49,0.56,0.07,0.01,0.06,USD
2021-07-12,2021-07-28,XLM,1.9436239,0.49,0.54,0.05,0.01,0.04,USD
2021-07-13,2021-07-28,XLM,2.0425288,0.49,0.57,0.08,0.01,0.07,USD
2021-07-14,2021-07-28,XLM,2.1859354,0.49,0.61,0.12,0.01,0.11,USD
2021-07-15,2021-07-28,XLM,2.0709196,0.49,0.57,0.08,0.01,0.07,USD
2021-07-16,2021-07-28,XLM,2.0685123,0.49,0.57,0.08,0.01,0.07,USD
2021-07-17,2021-07-28,XLM,2.0920553,0.49,0.58,0.09,0.01,0.08,USD
2021-07-18,2021-07-28,XLM,2.0745966,0.49,0.58,0.09,0.01,0.08,USD
2021-07-19,2021-07-28,XLM,2.1263942,0.49,0.59,0.1,0.01,0.09,USD
2021-07-20,2021-07-28,XLM,2.3904435,0.49,0.66,0.17,0.01,0.16,USD
2021-07-21,2021-07-28,XLM,2.2379423,0.49,0.62,0.13,0.01,0.12,USD
2021-07-22,2021-07-28,XLM,0.9980113,0.25,0.28,0.03,0,0.03,USD
2021-07-23,2021-07-28,XLM,0.9468118,0.25,0.26,0.01,0,0.01,USD
2021-07-24,2021-07-28,XLM,0.9346835,0.25,0.26,0.01,0,0.01,USD
2021-07-25,2021-07-28,XLM,0.9453571,0.25,0.26,0.01,0,0.01,USD
2021-07-26,2021-07-28,XLM,0.8934774,0.25,0.25,0,0,0,USD
2021-07-27,2021-07-28,XLM,0.967962,0.25,0.27,0.02,0.09,-0.07,USD
2021-04-11,2021-07-28,XRP,3.510328,4.93,2.56,-2.37,0.07,-2.44,USD
2021-04-12,2021-07-28,XRP,3.636391,4.93,2.65,-2.28,0.07,-2.35,USD
2021-04-12,2021-07-28,XRP,14.311809,19.7,10.44,-9.26,0.3,-9.56,USD
2021-04-13,2021-07-28,XRP,2.998796,4.93,2.19,-2.74,0.07,-2.81,USD
2021-04-13,2021-07-28,XRP,53.70881,98.5,39.18,-59.32,1.5,-60.82,USD
2021-04-14,2021-07-28,XRP,3.064947,5.9,2.24,-3.66,0.1,-3.76,USD
2021-04-16,2021-07-28,XRP,3.603572,5.9,2.63,-3.27,0.1,-3.37,USD
2021-04-17,2021-07-28,XRP,3.422839,5.9,2.5,-3.4,0.1,-3.5,USD
2021-04-18,2021-07-28,XRP,4.355578,5.9,3.18,-2.72,0.1,-2.82,USD
2021-04-19,2021-07-28,XRP,3.390486,4.93,2.47,-2.46,0.07,-2.53,USD
2021-04-20,2021-07-28,XRP,3.959514,4.93,2.89,-2.04,0.07,-2.11,USD
2021-04-21,2021-07-28,XRP,3.466985,4.93,2.53,-2.4,0.07,-2.47,USD
2021-04-23,2021-07-28,XRP,4.574701,4.93,3.34,-1.59,0.07,-1.66,USD
2021-04-24,2021-07-28,XRP,4.376087,4.93,3.19,-1.74,0.07,-1.81,USD
2021-04-25,2021-07-28,XRP,4.706239,4.93,3.43,-1.5,0.07,-1.57,USD
2021-04-26,2021-07-28,XRP,2.061905,2.46,1.5,-0.96,0.04,-1,USD
2021-04-27,2021-07-28,XRP,1.757779,2.46,1.28,-1.18,0.04,-1.22,USD
2021-04-28,2021-07-28,XRP,1.792428,2.46,1.31,-1.15,0.04,-1.19,USD
2021-04-29,2021-07-28,XRP,1.396626,1.98,1.02,-0.96,0.02,-0.98,USD
2021-04-30,2021-07-28,XRP,1.256662,1.98,0.92,-1.06,0.02,-1.08,USD
2021-05-01,2021-07-28,XRP,1.243846,1.96,0.91,-1.05,0.04,-1.09,USD
2021-05-02,2021-07-28,XRP,1.259496,1.96,0.92,-1.04,0.04,-1.08,USD
2021-05-03,2021-07-28,XRP,1.21083,1.96,0.88,-1.08,0.04,-1.12,USD
2021-05-04,2021-07-28,XRP,1.319574,1.96,0.96,-1,0.04,-1.04,USD
2021-05-05,2021-07-28,XRP,1.361389,1.96,0.99,-0.97,0.04,-1.01,USD
2021-05-07,2021-07-28,XRP,1.241336,1.98,0.91,-1.07,0.02,-1.09,USD
2021-05-08,2021-07-28,XRP,1.23176,1.98,0.9,-1.08,0.02,-1.1,USD
2021-05-09,2021-07-28,XRP,1.301195,1.98,0.95,-1.03,0.02,-1.05,USD
2021-05-10,2021-07-28,XRP,1.220271,1.98,0.89,-1.09,0.02,-1.11,USD
2021-05-11,2021-07-28,XRP,1.373182,1.98,1,-0.98,0.02,-1,USD
2021-05-12,2021-07-28,XRP,1.322459,1.98,0.96,-1.02,0.02,-1.04,USD
2021-05-14,2021-07-28,XRP,1.449587,1.98,1.06,-0.92,0.02,-0.94,USD
2021-05-15,2021-07-28,XRP,1.447213,1.98,1.06,-0.92,0.02,-0.94,USD
2021-05-16,2021-07-28,XRP,1.261151,1.98,0.92,-1.06,0.02,-1.08,USD
2021-05-17,2021-07-28,XRP,1.386767,1.98,1.01,-0.97,0.02,-0.99,USD
2021-05-18,2021-07-28,XRP,1.299143,1.98,0.95,-1.03,0.02,-1.05,USD
2021-05-19,2021-07-28,XRP,1.361756,1.98,0.99,-0.99,0.02,-1.01,USD
2021-05-20,2021-07-28,XRP,1.608471,1.98,1.17,-0.81,0.02,-0.83,USD
2021-05-21,2021-07-28,XRP,1.755438,1.98,1.28,-0.7,0.02,-0.72,USD
2021-05-22,2021-07-28,XRP,2.238568,1.98,1.63,-0.35,0.02,-0.37,USD
2021-05-23,2021-07-28,XRP,2.217804,1.98,1.62,-0.36,0.02,-0.38,USD
2021-05-24,2021-07-28,XRP,1.174149,0.99,0.86,-0.13,0.01,-0.14,USD
2021-05-25,2021-07-28,XRP,0.48225,0.49,0.35,-0.14,0.01,-0.15,USD
2021-05-26,2021-07-28,XRP,0.462187,0.49,0.34,-0.15,0.01,-0.16,USD
2021-05-27,2021-07-28,XRP,0.491298,0.49,0.36,-0.13,0.01,-0.14,USD
2021-05-28,2021-07-28,XRP,0.542329,0.49,0.4,-0.09,0.01,-0.1,USD
2021-05-29,2021-07-28,XRP,0.53774,0.49,0.39,-0.1,0.01,-0.11,USD
2021-05-30,2021-07-28,XRP,0.554022,0.49,0.4,-0.09,0.01,-0.1,USD
2021-05-31,2021-07-28,XRP,0.486448,0.49,0.35,-0.14,0.01,-0.15,USD
2021-06-01,2021-07-28,XRP,0.466024,0.49,0.34,-0.15,0.01,-0.16,USD
2021-06-02,2021-07-28,XRP,0.475646,0.49,0.35,-0.14,0.01,-0.15,USD
2021-06-03,2021-07-28,XRP,0.47172,0.49,0.34,-0.15,0.01,-0.16,USD
2021-06-04,2021-07-28,XRP,0.516778,0.49,0.38,-0.11,0.01,-0.12,USD
2021-06-05,2021-07-28,XRP,0.489165,0.49,0.36,-0.13,0.01,-0.14,USD
2021-06-06,2021-07-28,XRP,0.519663,0.49,0.38,-0.11,0.01,-0.12,USD
2021-06-07,2021-07-28,XRP,0.510437,0.49,0.37,-0.12,0.01,-0.13,USD
2021-06-08,2021-07-28,XRP,0.563167,0.49,0.41,-0.08,0.01,-0.09,USD
2021-06-09,2021-07-28,XRP,0.56239,0.49,0.41,-0.08,0.01,-0.09,USD
2021-06-10,2021-07-28,XRP,0.547214,0.49,0.4,-0.09,0.01,-0.1,USD
2021-06-11,2021-07-28,XRP,0.564786,0.49,0.41,-0.08,0.01,-0.09,USD
2021-06-12,2021-07-28,XRP,0.594916,0.49,0.43,-0.06,0.01,-0.07,USD
2021-06-13,2021-07-28,XRP,0.591027,0.49,0.43,-0.06,0.01,-0.07,USD
2021-06-14,2021-07-28,XRP,0.555235,0.49,0.41,-0.08,0.01,-0.09,USD
2021-06-15,2021-07-28,XRP,0.545836,0.49,0.4,-0.09,0.01,-0.1,USD
2021-06-16,2021-07-28,XRP,0.560971,0.49,0.41,-0.08,0.01,-0.09,USD
2021-06-17,2021-07-28,XRP,0.568315,0.49,0.41,-0.08,0.01,-0.09,USD
2021-06-18,2021-07-28,XRP,0.581024,0.49,0.42,-0.07,0.01,-0.08,USD
2021-06-19,2021-07-28,XRP,0.614823,0.49,0.45,-0.04,0.01,-0.05,USD
2021-06-20,2021-07-28,XRP,0.645907,0.49,0.48,-0.01,0.12,-0.13,USD
2021-06-04,2021-07-29,LINK,0.01769349,0.49,0.34,-0.15,0.02,-0.17,USD
2021-06-04,2021-07-29,LINK,0.0696662,1.98,1.32,-0.66,0.04,-0.7,USD
2021-06-05,2021-07-29,LINK,0.01627534,0.49,0.31,-0.18,0.02,-0.2,USD
2021-06-05,2021-07-29,LINK,0.06611364,1.98,1.25,-0.73,0.04,-0.77,USD
2021-06-06,2021-07-29,LINK,0.01766362,0.49,0.33,-0.16,0.02,-0.18,USD
2021-06-06,2021-07-29,LINK,0.07122743,1.98,1.35,-0.63,0.04,-0.67,USD
2021-06-07,2021-07-29,LINK,0.01757873,0.49,0.33,-0.16,0.02,-0.18,USD
2021-06-07,2021-07-29,LINK,0.07088737,1.98,1.34,-0.64,0.04,-0.68,USD
2021-06-08,2021-07-29,LINK,0.02044257,0.49,0.39,-0.1,0.02,-0.12,USD
2021-06-08,2021-07-29,LINK,0.08199727,1.98,1.55,-0.43,0.05,-0.48,USD
2021-06-09,2021-07-29,LINK,0.02018814,0.49,0.38,-0.11,0.02,-0.13,USD
2021-06-09,2021-07-29,LINK,0.08234785,1.98,1.56,-0.42,0.05,-0.47,USD
2021-06-10,2021-07-29,LINK,0.01985712,0.49,0.38,-0.11,0.02,-0.13,USD
2021-06-10,2021-07-29,LINK,0.08057076,1.98,1.53,-0.45,0.05,-0.5,USD
2021-06-11,2021-07-29,LINK,0.02150592,0.49,0.41,-0.08,0.02,-0.1,USD
2021-06-11,2021-07-29,LINK,0.08662111,1.98,1.64,-0.34,0.05,-0.39,USD
2021-06-12,2021-07-29,LINK,0.02372047,0.49,0.45,-0.04,0.02,-0.06,USD
2021-06-12,2021-07-29,LINK,0.00657495,0.13,0.12,-0.01,-0.01,0,USD
2021-06-04,2021-07-29,MATIC,0.310358,0.49,0.31,-0.18,0.02,-0.2,USD
2021-06-04,2021-07-29,MATIC,1.22554793,1.98,1.24,-0.74,0.04,-0.78,USD
2021-06-05,2021-07-29,MATIC,0.28856117,0.49,0.29,-0.2,0.02,-0.22,USD
2021-06-05,2021-07-29,MATIC,1.16705226,1.98,1.18,-0.8,0.04,-0.84,USD
2021-06-06,2021-07-29,MATIC,0.31281406,0.49,0.32,-0.17,0.02,-0.19,USD
2021-06-06,2021-07-29,MATIC,1.2634553,1.98,1.28,-0.7,0.04,-0.74,USD
2021-06-07,2021-07-29,MATIC,0.29289069,0.49,0.3,-0.19,0.02,-0.21,USD
2021-06-07,2021-07-29,MATIC,1.17822019,1.98,1.19,-0.79,0.04,-0.83,USD
2021-06-08,2021-07-29,MATIC,0.34386328,0.49,0.35,-0.14,0.02,-0.16,USD
2021-06-08,2021-07-29,MATIC,1.36718001,1.98,1.38,-0.6,0.04,-0.64,USD
2021-06-09,2021-07-29,MATIC,0.33564754,0.49,0.34,-0.15,0.02,-0.17,USD
2021-06-09,2021-07-29,MATIC,0.14095847,0.21,0.13,-0.08,0,-0.08,USD
2021-06-09,2021-07-29,MATIC,1.21326558,1.77,1.22,-0.55,0.04,-0.59,USD
2021-06-10,2021-07-29,MATIC,0.33519662,0.49,0.34,-0.15,0.02,-0.17,USD
2021-06-10,2021-07-29,MATIC,1.36806346,1.98,1.38,-0.6,0.05,-0.65,USD
2021-06-11,2021-07-29,MATIC,0.36550804,0.49,0.37,-0.12,0.02,-0.14,USD
2021-06-11,2021-07-29,MATIC,1.47630157,1.98,1.49,-0.49,0.05,-0.54,USD
2021-06-12,2021-07-29,MATIC,0.40046991,0.49,0.4,-0.09,0.02,-0.11,USD
2021-06-12,2021-07-29,MATIC,1.60943144,1.98,1.62,-0.36,0.05,-0.41,USD
2021-06-13,2021-07-29,MATIC,0.35509644,0.49,0.36,-0.13,0.02,-0.15,USD
2021-06-13,2021-07-29,MATIC,1.44311339,1.98,1.45,-0.53,0.05,-0.58,USD
2021-06-14,2021-07-29,MATIC,0.33535148,0.49,0.34,-0.15,0.02,-0.17,USD
2021-06-14,2021-07-29,MATIC,1.34907401,1.98,1.36,-0.62,0.04,-0.66,USD
2021-06-15,2021-07-29,MATIC,0.29365269,0.49,0.3,-0.19,0.02,-0.21,USD
2021-06-16,2021-07-29,MATIC,0.29972899,0.49,0.3,-0.19,0.02,-0.21,USD
2021-06-17,2021-07-29,MATIC,0.31637624,0.49,0.32,-0.17,0.02,-0.19,USD
2021-06-18,2021-07-29,MATIC,0.33111931,0.49,0.33,-0.16,0.02,-0.18,USD
2021-06-19,2021-07-29,MATIC,0.35408068,0.49,0.36,-0.13,0.02,-0.15,USD
2021-06-20,2021-07-29,MATIC,0.35484127,0.49,0.36,-0.13,0.02,-0.15,USD
2021-06-21,2021-07-29,MATIC,0.37460178,0.49,0.38,-0.11,0.02,-0.13,USD
2021-06-22,2021-07-29,MATIC,0.41944499,0.49,0.42,-0.07,0.02,-0.09,USD
2021-06-23,2021-07-29,MATIC,0.41090227,0.49,0.41,-0.08,0.02,-0.1,USD
2021-06-24,2021-07-29,MATIC,0.41522336,0.49,0.42,-0.07,0.02,-0.09,USD
2021-06-25,2021-07-29,MATIC,0.4202354,0.49,0.42,-0.07,0.02,-0.09,USD
2021-06-26,2021-07-29,MATIC,0.46477737,0.49,0.47,-0.02,0.02,-0.04,USD
2021-06-27,2021-07-29,MATIC,0.15241278,0.16,0.16,0,-0.04,0.04,USD
2021-06-12,2021-07-29,LINK,0.08970377,1.84,1.7,-0.14,0.05,-0.19,USD
2021-06-13,2021-07-29,LINK,0.02321788,0.49,0.44,-0.05,0.02,-0.07,USD
2021-06-13,2021-07-29,LINK,0.09442286,1.98,1.79,-0.19,0.05,-0.24,USD
2021-06-14,2021-07-29,LINK,0.02082788,0.49,0.39,-0.1,0.02,-0.12,USD
2021-06-14,2021-07-29,LINK,0.08424849,1.98,1.6,-0.38,0.05,-0.43,USD
2021-06-15,2021-07-29,LINK,0.01877952,0.49,0.36,-0.13,0.02,-0.15,USD
2021-06-16,2021-07-29,LINK,0.01987518,0.49,0.38,-0.11,0.02,-0.13,USD
2021-06-17,2021-07-29,LINK,0.02009582,0.49,0.38,-0.11,0.02,-0.13,USD
2021-06-18,2021-07-29,LINK,0.02151235,0.49,0.41,-0.08,0.02,-0.1,USD
2021-06-19,2021-07-29,LINK,0.02297764,0.49,0.44,-0.05,0.02,-0.07,USD
2021-06-20,2021-07-29,LINK,0.02383736,0.49,0.45,-0.04,0.02,-0.06,USD
2021-06-21,2021-07-29,LINK,0.02513005,0.49,0.48,-0.01,0.02,-0.03,USD
2021-06-22,2021-07-29,LINK,0.0271745,0.49,0.51,0.02,0.02,0,USD
2021-06-23,2021-07-29,LINK,0.02610081,0.49,0.49,0,0.02,-0.02,USD
2021-06-24,2021-07-29,LINK,0.02672489,0.49,0.51,0.02,0.02,0,USD
2021-06-25,2021-07-29,LINK,0.02630447,0.49,0.5,0.01,0.02,-0.01,USD
2021-06-26,2021-07-29,LINK,0.02912939,0.49,0.55,0.06,0.02,0.04,USD
2021-06-27,2021-07-29,LINK,0.02834473,0.49,0.54,0.05,0.02,0.03,USD
2021-06-28,2021-07-29,LINK,0.02677117,0.49,0.51,0.02,0.02,0,USD
2021-06-29,2021-07-29,LINK,0.0249125,0.49,0.47,-0.02,0.02,-0.04,USD
2021-06-30,2021-07-29,LINK,0.02590149,0.49,0.49,0,0.02,-0.02,USD
2021-07-01,2021-07-29,LINK,0.02688175,0.49,0.51,0.02,0.02,0,USD
2021-07-02,2021-07-29,LINK,0.02766833,0.49,0.52,0.03,0.02,0.01,USD
2021-07-03,2021-07-29,LINK,0.02693869,0.49,0.51,0.02,0.02,0,USD
2021-07-04,2021-07-29,LINK,0.00392665,0.07,0.07,0,-0.02,0.02,USD
2021-06-27,2021-07-29,MATIC,0.30311703,0.32,0.31,-0.01,0.01,-0.02,USD
2021-06-28,2021-07-29,MATIC,0.43711795,0.49,0.44,-0.05,0.01,-0.06,USD
2021-06-29,2021-07-29,MATIC,0.42623268,0.49,0.43,-0.06,0.01,-0.07,USD
2021-06-30,2021-07-29,MATIC,0.43268747,0.49,0.44,-0.05,0.01,-0.06,USD
2021-07-01,2021-07-29,MATIC,0.44409295,0.49,0.45,-0.04,0.01,-0.05,USD
2021-07-02,2021-07-29,MATIC,0.4626787,0.49,0.47,-0.02,0.01,-0.03,USD
2021-07-03,2021-07-29,MATIC,0.4446065,0.49,0.45,-0.04,0.01,-0.05,USD
2021-07-04,2021-07-29,MATIC,0.42194251,0.49,0.43,-0.06,0.01,-0.07,USD
2021-07-06,2021-07-29,MATIC,0.42567298,0.49,0.43,-0.06,0.01,-0.07,USD
2021-07-07,2021-07-29,MATIC,0.42001093,0.49,0.42,-0.07,0.01,-0.08,USD
2021-07-08,2021-07-29,MATIC,0.44660243,0.49,0.45,-0.04,0.01,-0.05,USD
2021-07-09,2021-07-29,MATIC,0.47101833,0.49,0.47,-0.02,0.01,-0.03,USD
2021-07-10,2021-07-29,MATIC,0.47054982,0.49,0.47,-0.02,0.01,-0.03,USD
2021-07-11,2021-07-29,MATIC,0.47652436,0.49,0.48,-0.01,0.01,-0.02,USD
